n_qubits,gs_sparsity,ham_sparsity,overlap,actual_overlap,Q_frac,Q_int,epsilon,seed,dim,gs_support_size,ham_nnz,gap,true_ground_energy,krab_final_energy,krab_rel_error_final,krab_final_subspace,krab_iterations_run,krab_max_iterations,krab_native_converged,krab_iter_to_target,krab_subspace_at_target,krab_n_states_to_target,krab_walltime_s,skqd_best_t,skqd_best_n_states_to_target,skqd_any_converged,skqd_best_final_energy,skqd_walltime_s,rand_median_n_states_to_target,rand_min_n_states_to_target,n_random_paths,krab_beats_skqd,advantage_ratio
6,0.05,0.1,0.5,0.4928031770049739,0.2,13,1e-06,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,1,41,True,0,13,4,0.001541979843750596,0.9,6,True,-5.000000000000037,1.1632284079678357,53.5,29,20,True,1.5
6,0.05,0.1,0.5,0.4928031770049739,0.2,13,1e-07,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,1,41,True,0,13,4,0.0015252989251166582,0.01,8,True,-5.0000000000000275,1.1737317889928818,49.5,21,20,True,2.0
6,0.05,0.1,0.5,0.4928031770049739,0.2,13,1e-05,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,1,41,True,0,13,4,0.0016760420985519886,1.0,7,True,-5.000000000000045,1.1778726680204272,50.0,9,20,True,1.75
8,0.25,0.25,0.1,0.07697496659005681,0.2,51,1e-07,42,256,65,17130,1.0,-4.999999999999705,-4.999999999999999,5.879741138415176e-14,65,8,41,True,6,68,61,0.034062619088217616,0.6,82,True,-5.000000000000087,25.24406645586714,254.0,237,20,True,1.3442622950819672
6,0.05,0.1,0.5,0.4928031770049739,0.2,13,0.0001,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,1,41,True,0,13,4,0.0016793599352240562,0.9,7,True,-5.00000000000004,1.1971771160606295,51.5,29,20,True,1.75
8,0.25,0.25,0.1,0.07697496659005681,0.2,51,1e-06,42,256,65,17130,1.0,-4.999999999999705,-4.901913367144138,0.019617326571114636,43,41,41,False,nan,nan,nan,0.10246616508811712,0.3,87,True,-5.00000000000005,25.797881758073345,255.0,247,20,False,0.0
6,0.05,0.25,0.3,0.3137098842006708,0.2,13,1e-06,42,64,4,1162,1.0,-5.000000000000002,-5.000000000000001,1.7763568394002498e-16,4,2,41,True,1,22,4,0.00265548680908978,0.8,9,True,-5.0000000000000435,0.8564358530566096,54.5,11,20,True,2.25
6,0.05,0.25,0.3,0.3137098842006708,0.2,13,1e-07,42,64,4,1162,1.0,-5.000000000000002,-5.000000000000001,1.7763568394002498e-16,4,2,41,True,1,22,4,0.002438714960590005,1.0,6,True,-5.000000000000029,0.8562977879773825,53.0,20,20,True,1.5
6,0.05,0.25,0.3,0.3137098842006708,0.2,13,1e-05,42,64,4,1162,1.0,-5.000000000000002,-5.000000000000001,1.7763568394002498e-16,4,2,41,True,1,20,4,0.0024858429096639156,1.0,8,True,-5.000000000000028,0.8600541080813855,56.5,20,20,True,2.0
6,0.05,0.25,0.3,0.3137098842006708,0.2,13,0.0001,42,64,4,1162,1.0,-5.000000000000002,-5.000000000000001,1.7763568394002498e-16,4,2,41,True,1,13,4,0.0023095859214663506,0.7,8,True,-5.000000000000024,0.8740562489256263,47.0,6,20,True,2.0
6,0.05,0.5,0.1,0.102226716202623,0.2,13,1e-06,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,2,41,True,1,22,4,0.0027140160091221333,0.6,10,True,-5.000000000000025,0.7820679319556803,48.5,17,20,True,2.5
6,0.05,0.5,0.1,0.102226716202623,0.2,13,1e-07,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,2,41,True,1,22,4,0.002666905988007784,0.9,8,True,-5.000000000000042,0.7805695571005344,53.5,29,20,True,2.0
6,0.05,0.5,0.1,0.102226716202623,0.2,13,1e-05,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,2,41,True,1,22,4,0.0026870269794017076,1.0,5,True,-5.00000000000002,0.7931410500314087,51.0,30,20,True,1.25
6,0.05,0.5,0.1,0.102226716202623,0.2,13,0.0001,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,2,41,True,1,21,4,0.0026883170939981937,0.6,10,True,-5.000000000000031,0.804976694053039,55.0,23,20,True,2.5
6,0.05,0.5,0.8,0.4928031770049739,0.2,13,1e-06,42,64,4,2166,1.0,-5.0,-5.0,0.0,4,1,41,True,0,13,4,0.0027381149120628834,0.001,4,True,-5.00000000000002,0.7778359758667648,56.0,17,20,False,1.0
6,0.05,0.5,0.8,0.4928031770049739,0.2,13,1e-07,42,64,4,2166,1.0,-5.0,-5.0,0.0,4,1,41,True,0,13,4,0.0028553688898682594,0.1,6,True,-5.000000000000031,0.7815930510405451,50.5,28,20,True,1.5
6,0.05,0.5,0.8,0.4928031770049739,0.2,13,1e-05,42,64,4,2166,1.0,-5.0,-5.0,0.0,4,1,41,True,0,13,4,0.0017568871844559908,0.2,6,True,-5.000000000000027,0.7872876788023859,55.5,26,20,True,1.5
6,0.05,0.5,0.8,0.4928031770049739,0.2,13,0.0001,42,64,4,2166,1.0,-5.0,-5.0,0.0,4,1,41,True,0,13,4,0.0017396090552210808,0.001,4,True,-5.000000000000032,0.8027391119394451,58.0,30,20,False,1.0
6,0.1,0.1,0.5,0.2686112156427715,0.2,13,1e-06,42,64,7,546,1.0,-4.999999999999963,-4.999999999999999,7.283063041541081e-15,7,4,41,True,2,23,6,0.003988207783550024,0.7,9,True,-5.000000000000025,1.4279031860642135,58.0,38,20,True,1.5
6,0.1,0.1,0.5,0.2686112156427715,0.2,13,1e-07,42,64,7,546,1.0,-4.999999999999963,-4.999999999999999,7.283063041541081e-15,7,4,41,True,2,25,6,0.0037229859735816717,0.6,9,True,-5.000000000000024,1.4539221529848874,53.5,35,20,True,1.5
6,0.1,0.1,0.5,0.2686112156427715,0.2,13,1e-05,42,64,7,546,1.0,-4.999999999999963,-4.999999999999999,7.283063041541081e-15,7,4,41,True,2,14,6,0.003584011923521757,0.7,6,True,-5.00000000000002,1.433839533943683,54.5,33,20,False,1.0
6,0.1,0.1,0.5,0.2686112156427715,0.2,13,0.0001,42,64,7,546,1.0,-4.999999999999963,-4.999999999999999,7.283063041541081e-15,7,4,41,True,2,12,6,0.003507273970171809,0.6,13,True,-5.00000000000003,1.4381362730637193,55.0,32,20,True,2.1666666666666665
6,0.1,0.25,0.3,0.2686112156427715,0.2,13,1e-06,42,64,7,1182,1.0,-5.0000000000000355,-5.000000000000002,6.750155989720904e-15,7,3,41,True,2,22,7,0.0034049351233989,0.7,9,True,-5.000000000000022,1.1785211791284382,52.5,31,20,True,1.2857142857142858
6,0.1,0.25,0.3,0.2686112156427715,0.2,13,1e-07,42,64,7,1182,1.0,-5.0000000000000355,-5.000000000000002,6.750155989720904e-15,7,3,41,True,2,27,7,0.003536415984854102,0.9,8,True,-5.000000000000021,1.178409371059388,55.0,35,20,True,1.1428571428571428
6,0.1,0.25,0.3,0.2686112156427715,0.2,13,1e-05,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,4,41,True,2,12,6,0.0038579648826271296,0.6,7,True,-5.000000000000013,1.1945993779227138,57.0,18,20,True,1.1666666666666667
6,0.1,0.25,0.3,0.2686112156427715,0.2,13,0.0001,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,4,41,True,2,12,6,0.003725617891177535,0.2,10,True,-5.0000000000000195,1.1924636629410088,58.0,38,20,True,1.6666666666666667
8,0.25,0.1,0.8,0.07697496659005681,0.2,51,1e-05,42,256,65,7398,1.0,-5.0000000000001865,-3.4259973881057544,0.3148005223788747,12,41,41,False,nan,nan,nan,0.0434032310731709,0.4,93,True,-5.000000000000135,35.174729109043255,253.5,243,20,False,0.0
8,0.25,0.1,0.5,0.07697496659005681,0.2,51,1e-05,42,256,65,7398,1.0,-5.0000000000001865,-3.4259973881057544,0.3148005223788747,12,41,41,False,nan,nan,nan,0.04473944613710046,0.5,96,True,-5.0000000000000595,36.31177466805093,253.0,241,20,False,0.0
6,0.1,0.5,0.1,0.11721072571111824,0.2,13,1e-06,42,64,7,2164,1.0,-5.000000000000036,-5.0,7.283063041540974e-15,7,3,41,True,1,22,6,0.00355484988540411,1.0,7,True,-5.000000000000022,1.0955180788878351,54.0,44,20,True,1.1666666666666667
8,0.25,0.1,0.8,0.07697496659005681,0.2,51,0.0001,42,256,65,7398,1.0,-5.0000000000001865,-3.4259973881057544,0.3148005223788747,12,41,41,False,nan,nan,nan,0.04380116309039295,0.5,83,True,-5.000000000000082,34.28456245898269,252.5,242,20,False,0.0
6,0.1,0.5,0.1,0.11721072571111824,0.2,13,1e-07,42,64,7,2164,1.0,-5.000000000000036,-5.0,7.283063041540974e-15,7,3,41,True,1,22,6,0.003752088872715831,0.4,9,True,-5.000000000000018,1.097188726067543,60.0,42,20,True,1.5
6,0.1,0.5,0.1,0.11721072571111824,0.2,13,1e-05,42,64,7,2164,1.0,-5.000000000000036,-5.0,7.283063041540974e-15,7,3,41,True,1,22,6,0.0035976360086351633,0.8,8,True,-5.000000000000013,1.1155743810813874,57.0,41,20,True,1.3333333333333333
8,0.25,0.1,0.8,0.07697496659005681,0.2,51,1e-07,42,256,65,7398,1.0,-5.0000000000001865,-4.616694947618003,0.07666101047643392,85,41,41,False,nan,nan,nan,0.19087246200069785,0.4,98,True,-5.000000000000067,34.832076815888286,254.5,247,20,False,0.0
6,0.1,0.5,0.1,0.11721072571111824,0.2,13,0.0001,42,64,7,2164,1.0,-5.000000000000036,-5.0,7.283063041540974e-15,7,3,41,True,1,13,6,0.003359865862876177,0.3,11,True,-5.000000000000024,1.098746513016522,57.5,32,20,True,1.8333333333333333
6,0.1,0.5,0.8,0.2686112156427715,0.2,13,1e-06,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999997,7.815970093361046e-15,7,3,41,True,1,22,6,0.0035032101441174746,0.4,7,True,-5.000000000000023,1.1005342351272702,54.5,24,20,True,1.1666666666666667
6,0.1,0.5,0.8,0.2686112156427715,0.2,13,1e-07,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999997,7.815970093361046e-15,7,3,41,True,1,22,6,0.003484225831925869,0.8,7,True,-5.000000000000028,1.0872521959245205,56.0,44,20,True,1.1666666666666667
6,0.1,0.5,0.8,0.2686112156427715,0.2,13,1e-05,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999997,7.815970093361046e-15,7,3,41,True,1,17,6,0.003455919912084937,0.4,8,True,-5.000000000000016,1.1097366211470217,59.0,31,20,True,1.3333333333333333
6,0.1,0.5,0.8,0.2686112156427715,0.2,13,0.0001,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999997,7.815970093361046e-15,7,3,41,True,1,12,6,0.0032693790271878242,0.8,8,True,-5.000000000000027,1.1178510880563408,58.0,27,20,True,1.3333333333333333
8,0.25,0.1,0.5,0.07697496659005681,0.2,51,1e-07,42,256,65,7398,1.0,-5.0000000000001865,-4.616694947618003,0.07666101047643392,85,41,41,False,nan,nan,nan,0.18873945507220924,0.9,93,True,-5.000000000000128,36.47997306496836,252.5,245,20,False,0.0
8,0.25,0.1,0.5,0.07697496659005681,0.2,51,0.0001,42,256,65,7398,1.0,-5.0000000000001865,-3.4259973881057544,0.3148005223788747,12,41,41,False,nan,nan,nan,0.044028737815096974,0.5,94,True,-5.000000000000071,36.371756583917886,254.5,240,20,False,0.0
8,0.25,0.1,0.5,0.07697496659005681,0.2,51,1e-06,42,256,65,7398,1.0,-5.0000000000001865,-3.658189788110225,0.2683620423779822,37,41,41,False,nan,nan,nan,0.07328685093671083,0.9,88,True,-5.000000000000166,35.815605313982815,255.5,237,20,False,0.0
8,0.25,0.1,0.8,0.07697496659005681,0.2,51,1e-06,42,256,65,7398,1.0,-5.0000000000001865,-3.658189788110225,0.2683620423779822,37,41,41,False,nan,nan,nan,0.07128833886235952,0.8,92,True,-5.000000000000099,35.456949851009995,254.0,236,20,False,0.0
8,0.05,0.1,0.1,0.09491866551287778,0.2,51,1e-05,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,2,41,True,1,45,14,0.00468793511390686,0.6,24,True,-5.000000000000038,15.359065924072638,241.0,212,20,True,1.7142857142857142
8,0.05,0.1,0.1,0.09491866551287778,0.2,51,1e-06,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,2,41,True,1,56,14,0.005174186080694199,0.3,24,True,-5.000000000000042,15.359943977091461,242.0,191,20,True,1.7142857142857142
8,0.05,0.1,0.1,0.09491866551287778,0.2,51,1e-07,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,2,41,True,1,71,14,0.00559571199119091,0.4,19,True,-5.000000000000031,15.353699929080904,248.5,224,20,True,1.3571428571428572
8,0.25,0.1,0.3,0.07697496659005681,0.2,51,0.0001,42,256,65,7398,1.0,-5.0000000000001865,-3.4259973881057544,0.3148005223788747,12,41,41,False,nan,nan,nan,0.04475682904012501,0.1,98,True,-5.0000000000000915,35.24785189703107,253.0,245,20,False,0.0
6,0.25,0.1,0.5,0.27753131564596295,0.2,13,1e-06,42,64,17,602,1.0,-4.999999999999994,-4.999999999999999,1.0658141036401516e-15,17,6,41,True,4,27,16,0.006250128149986267,0.2,32,True,-5.000000000000038,2.2753885409329087,62.5,53,20,True,2.0
6,0.25,0.1,0.5,0.27753131564596295,0.2,13,1e-07,42,64,17,602,1.0,-4.999999999999994,-4.999999999999999,1.0658141036401516e-15,17,6,41,True,4,32,16,0.006341933971270919,0.3,28,True,-5.00000000000004,2.275907617993653,62.0,57,20,True,1.75
8,0.05,0.1,0.3,0.2973391221610923,0.2,51,1e-06,42,256,14,7190,1.0,-4.999999999999993,-5.0000000000000036,2.1316282072803036e-15,14,3,41,True,2,41,14,0.0070114461705088615,0.5,21,True,-5.000000000000021,15.435454493854195,243.0,188,20,True,1.5
8,0.25,0.1,0.3,0.07697496659005681,0.2,51,1e-05,42,256,65,7398,1.0,-5.0000000000001865,-3.4259973881057544,0.3148005223788747,12,41,41,False,nan,nan,nan,0.046114400029182434,0.6,93,True,-5.000000000000125,36.283802586840466,254.0,247,20,False,0.0
6,0.25,0.1,0.5,0.27753131564596295,0.2,13,1e-05,42,64,17,602,1.0,-4.999999999999994,-4.999999999999999,1.0658141036401516e-15,17,7,41,True,5,21,16,0.006622470915317535,0.7,21,True,-5.000000000000035,2.265825398033485,63.0,48,20,True,1.3125
8,0.05,0.1,0.1,0.09491866551287778,0.2,51,0.0001,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,2,41,True,1,45,14,0.004698114935308695,0.6,26,True,-5.000000000000042,15.307125780032948,248.0,221,20,True,1.8571428571428572
8,0.05,0.1,0.3,0.2973391221610923,0.2,51,1e-07,42,256,14,7190,1.0,-4.999999999999993,-5.0000000000000036,2.1316282072803036e-15,14,3,41,True,2,52,14,0.00798375392332673,0.5,27,True,-5.000000000000028,15.465530801098794,243.5,188,20,True,1.9285714285714286
6,0.25,0.1,0.5,0.27753131564596295,0.2,13,0.0001,42,64,17,602,1.0,-4.999999999999994,-4.819276486239382,0.03614470275212232,14,41,41,False,nan,nan,nan,0.029150309041142464,0.3,27,True,-5.000000000000038,2.2757530210074037,61.0,56,20,False,0.0
6,0.25,0.25,0.3,0.27753131564596295,0.2,13,1e-07,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999999,2.4868995751603572e-15,17,5,41,True,3,31,16,0.0059789931401610374,0.4,26,True,-5.000000000000046,1.7004200529772788,62.0,48,20,True,1.625
6,0.25,0.25,0.3,0.27753131564596295,0.2,13,1e-06,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999999,2.4868995751603572e-15,17,5,41,True,3,26,16,0.005725117167457938,0.7,30,True,-5.000000000000028,1.6843490048777312,62.0,53,20,True,1.875
6,0.25,0.25,0.3,0.27753131564596295,0.2,13,1e-05,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999997,2.1316282072803064e-15,17,5,41,True,3,18,16,0.005305711878463626,0.8,27,True,-5.000000000000052,1.7023366820067167,62.0,58,20,True,1.6875
6,0.25,0.25,0.3,0.27753131564596295,0.2,13,0.0001,42,64,17,1200,1.0,-4.999999999999987,-4.959955964139057,0.008008807172185883,15,41,41,False,nan,nan,nan,0.031685755122452974,0.5,25,True,-5.000000000000031,1.7255165129899979,63.0,54,20,False,0.0
6,0.25,0.5,0.1,0.11479653521648928,0.2,13,1e-07,42,64,17,2178,1.0,-5.000000000000017,-4.999999999999997,3.907985046680538e-15,17,5,41,True,3,30,16,0.0066209640353918076,0.7,24,True,-5.00000000000002,1.330938033061102,63.0,54,20,True,1.5
6,0.25,0.5,0.1,0.11479653521648928,0.2,13,1e-06,42,64,17,2178,1.0,-5.000000000000017,-4.999999999999997,3.907985046680538e-15,17,5,41,True,3,24,16,0.006239542970433831,0.5,23,True,-5.000000000000036,1.3333711149170995,61.5,49,20,True,1.4375
6,0.25,0.5,0.1,0.11479653521648928,0.2,13,1e-05,42,64,17,2178,1.0,-5.000000000000017,-4.999999999999997,3.907985046680538e-15,17,5,41,True,3,17,16,0.0057923439890146255,0.9,24,True,-5.000000000000037,1.3555527690332383,61.5,53,20,True,1.5
6,0.25,0.5,0.1,0.11479653521648928,0.2,13,0.0001,42,64,17,2178,1.0,-5.000000000000017,-4.9999999999999964,4.085620730620562e-15,17,5,41,True,3,16,16,0.005561268888413906,0.6,23,True,-5.000000000000027,1.3424024330452085,62.0,52,20,True,1.4375
6,0.25,0.5,0.8,0.27753131564596295,0.2,13,1e-07,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,4,41,True,3,26,17,0.005473307799547911,0.7,21,True,-5.000000000000041,1.3319409671239555,60.5,52,20,True,1.2352941176470589
6,0.25,0.5,0.8,0.27753131564596295,0.2,13,1e-06,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,4,41,True,3,20,17,0.00521153979934752,0.3,29,True,-5.000000000000023,1.3328293659724295,61.0,40,20,True,1.7058823529411764
6,0.25,0.5,0.8,0.27753131564596295,0.2,13,1e-05,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,4,41,True,3,19,17,0.005064536118879914,0.2,23,True,-5.000000000000033,1.3361818979028612,59.5,53,20,True,1.3529411764705883
6,0.25,0.5,0.8,0.27753131564596295,0.2,13,0.0001,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000002,3.0198066269804155e-15,17,5,41,True,3,17,16,0.005501207895576954,0.5,25,True,-5.000000000000034,1.331433675950393,60.0,58,20,True,1.5625
8,0.25,0.25,0.3,0.07697496659005681,0.2,51,0.0001,42,256,65,17130,1.0,-4.999999999999705,-4.6934757574920924,0.06130484850152615,29,41,41,False,nan,nan,nan,0.079222067957744,0.7,91,True,-5.000000000000051,25.330049719894305,253.5,246,20,False,0.0
8,0.25,0.25,0.1,0.07697496659005681,0.2,51,0.0001,42,256,65,17130,1.0,-4.999999999999705,-4.6934757574920924,0.06130484850152615,29,41,41,False,nan,nan,nan,0.07976732705719769,0.7,87,True,-5.000000000000039,25.1652538490016,252.5,220,20,False,0.0
8,0.25,0.25,0.3,0.07697496659005681,0.2,51,1e-05,42,256,65,17130,1.0,-4.999999999999705,-4.6934757574920924,0.06130484850152615,29,41,41,False,nan,nan,nan,0.0792566800955683,0.8,94,True,-5.000000000000057,25.972596955951303,253.0,242,20,False,0.0
8,0.25,0.25,0.5,0.07697496659005681,0.2,51,1e-07,42,256,65,17130,1.0,-4.999999999999705,-4.999999999999999,5.879741138415176e-14,65,8,41,True,6,68,61,0.033950142096728086,1.0,82,True,-5.000000000000057,25.56380866584368,252.0,242,20,True,1.3442622950819672
8,0.25,0.25,0.5,0.07697496659005681,0.2,51,1e-06,42,256,65,17130,1.0,-4.999999999999705,-4.901913367144138,0.019617326571114636,43,41,41,False,nan,nan,nan,0.10243564797565341,0.7,88,True,-5.000000000000047,25.339633283903822,254.0,239,20,False,0.0
8,0.25,0.25,0.1,0.07697496659005681,0.2,51,1e-05,42,256,65,17130,1.0,-4.999999999999705,-4.6934757574920924,0.06130484850152615,29,41,41,False,nan,nan,nan,0.08016480901278555,0.3,95,True,-5.000000000000061,25.486731851939112,255.0,240,20,False,0.0
8,0.25,0.25,0.3,0.07697496659005681,0.2,51,1e-07,42,256,65,17130,1.0,-4.999999999999705,-4.999999999999999,5.879741138415176e-14,65,8,41,True,6,68,61,0.03397210408002138,0.5,80,True,-5.000000000000044,25.136264144908637,254.5,244,20,True,1.3114754098360655
8,0.25,0.25,0.3,0.07697496659005681,0.2,51,1e-06,42,256,65,17130,1.0,-4.999999999999705,-4.901913367144138,0.019617326571114636,43,41,41,False,nan,nan,nan,0.10359903890639544,0.5,90,True,-5.00000000000003,25.77902448317036,254.0,247,20,False,0.0
8,0.05,0.1,0.5,0.2973391221610923,0.2,51,1e-07,42,256,14,7190,1.0,-4.999999999999993,-5.0000000000000036,2.1316282072803036e-15,14,3,41,True,2,52,14,0.0072613239753991365,0.5,20,True,-5.000000000000039,15.317487405845895,241.5,167,20,True,1.4285714285714286
8,0.05,0.1,0.3,0.2973391221610923,0.2,51,0.0001,42,256,14,7190,1.0,-4.999999999999993,-5.0,1.4210854715202024e-15,14,3,41,True,2,37,14,0.005343235097825527,0.7,24,True,-5.000000000000027,15.679634331027046,241.0,191,20,True,1.7142857142857142
8,0.05,0.1,0.5,0.2973391221610923,0.2,51,1e-06,42,256,14,7190,1.0,-4.999999999999993,-5.0000000000000036,2.1316282072803036e-15,14,3,41,True,2,41,14,0.006755682872608304,0.6,23,True,-5.000000000000033,15.437240910949185,243.0,189,20,True,1.6428571428571428
8,0.25,0.5,0.8,0.07697496659005681,0.2,51,0.0001,42,256,65,33318,1.0,-4.999999999999581,-3.8336472470736394,0.23327055058520785,4,41,41,False,nan,nan,nan,0.04527823207899928,0.9,89,True,-5.000000000000038,21.709322484908625,253.5,234,20,False,0.0
8,0.05,0.1,0.5,0.2973391221610923,0.2,51,0.0001,42,256,14,7190,1.0,-4.999999999999993,-5.0,1.4210854715202024e-15,14,3,41,True,2,37,14,0.00557879195548594,0.3,25,True,-5.000000000000031,15.45163759891875,246.0,200,20,True,1.7857142857142858
8,0.05,0.1,0.3,0.2973391221610923,0.2,51,1e-05,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,3,41,True,2,38,14,0.005567572079598904,0.9,24,True,-5.00000000000004,15.596946823876351,239.5,133,20,True,1.7142857142857142
8,0.25,0.5,0.8,0.07697496659005681,0.2,51,1e-05,42,256,65,33318,1.0,-4.999999999999581,-3.8336472470736394,0.23327055058520785,4,41,41,False,nan,nan,nan,0.045102515956386924,0.8,84,True,-5.000000000000067,21.34019195707515,253.5,246,20,False,0.0
8,0.05,0.1,0.5,0.2973391221610923,0.2,51,1e-05,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,3,41,True,2,38,14,0.005516673205420375,1.0,23,True,-5.000000000000024,15.574619155144319,246.5,215,20,True,1.6428571428571428
8,0.25,0.5,0.8,0.07697496659005681,0.2,51,1e-07,42,256,65,33318,1.0,-4.999999999999581,-5.000000000000014,8.668621376273949e-14,65,6,41,True,4,69,62,0.03721065283752978,1.0,92,True,-5.000000000000094,21.61627245391719,253.0,236,20,True,1.4838709677419355
8,0.25,0.5,0.8,0.07697496659005681,0.2,51,1e-06,42,256,65,33318,1.0,-4.999999999999581,-3.9652854685993786,0.2069429062800578,6,41,41,False,nan,nan,nan,0.04971820581704378,0.9,91,True,-5.000000000000064,21.557897474849597,251.0,239,20,False,0.0
8,0.25,0.5,0.5,0.07697496659005681,0.2,51,1e-05,42,256,65,33318,1.0,-4.999999999999581,-3.8336472470736394,0.23327055058520785,4,41,41,False,nan,nan,nan,0.045540669932961464,0.2,91,True,-5.000000000000039,21.9674301459454,253.0,246,20,False,0.0
8,0.25,0.5,0.5,0.07697496659005681,0.2,51,1e-07,42,256,65,33318,1.0,-4.999999999999581,-5.000000000000014,8.668621376273949e-14,65,6,41,True,4,69,62,0.03832255816087127,0.2,84,True,-5.000000000000037,22.14824443985708,253.0,242,20,True,1.3548387096774193
8,0.25,0.5,0.5,0.07697496659005681,0.2,51,0.0001,42,256,65,33318,1.0,-4.999999999999581,-3.8336472470736394,0.23327055058520785,4,41,41,False,nan,nan,nan,0.04503052914515138,0.4,91,True,-5.000000000000051,21.88769513205625,252.0,245,20,False,0.0
8,0.25,0.5,0.5,0.07697496659005681,0.2,51,1e-06,42,256,65,33318,1.0,-4.999999999999581,-3.9652854685993786,0.2069429062800578,6,41,41,False,nan,nan,nan,0.05020816903561354,0.4,79,True,-5.000000000000105,21.988949103979394,253.0,244,20,False,0.0
8,0.25,0.5,0.3,0.07697496659005681,0.2,51,1e-05,42,256,65,33318,1.0,-4.999999999999581,-3.8336472470736394,0.23327055058520785,4,41,41,False,nan,nan,nan,0.04642127105034888,0.3,80,True,-5.0000000000000755,22.40052133286372,253.5,238,20,False,0.0
8,0.25,0.5,0.3,0.07697496659005681,0.2,51,0.0001,42,256,65,33318,1.0,-4.999999999999581,-3.8336472470736394,0.23327055058520785,4,41,41,False,nan,nan,nan,0.046484702033922076,0.4,84,True,-5.000000000000049,22.493478248128667,251.5,242,20,False,0.0
